,ymd,taavg,tamin,tamax,wsavg,wsmax,wdmax,hmavg,hmmin,evs,evl,catotavg,psavg,psmax,psmin,sdmax,tdavg,siavg,ssavg
4000,2019-10-03,20.4,16,26.1,1.7,9,E,86.9,61,,,,1005.5,1011.9,999.2,,17.8,,.2
4001,2019-10-04,20.4,15.1,27,0.6,2,ENE,85.8,56,,,5.3,1012.9,1014.6,1011.6,,17.9,,.5
4002,2019-10-05,19.1,16.2,21.7,2.1,5,E,78.3,64,,,8.9,1016.3,1021.1,1013.1,,14.6,,.1
4003,2019-10-06,17,14,21.3,2.7,6,E,63.4,49,,,6.6,1023.4,1025.4,1021.1,,9.8,,.7
4004,2019-10-07,14.7,13.8,15.8,0.9,3,ESE,88.9,72,,,,1018.6,1023,1015.9,,13,,
4005,2019-10-08,14.1,6.9,21.1,1.2,5,WNW,77.2,27,,,,1018.4,1022.3,1015.5,,8.9,,.5
4006,2019-10-09,10.5,3.5,19.3,0.7,3,WSW,73.7,31,,,1.8,1020.3,1023,1017.3,,4.8,,.8
4007,2019-10-10,11.4,7,16.6,0.5,2,WSW,85.7,58,,,,1017.3,1019.3,1015.2,,9.1,,0
4008,2019-10-11,16.4,8.6,24.7,1.5,6,E,72.2,34,,,,1015.5,1017.3,1012.8,,10.3,,.7
4009,2019-10-12,17.2,10.3,22.8,2.7,8,E,62,38,,,3.1,1017.4,1021,1015.4,,8.9,,.8
4010,2019-10-13,14.1,6.8,21.8,1.3,3,ENE,74.8,47,,,,1023,1024.8,1020.9,,9.1,,.9
4011,2019-10-14,13.2,8.1,20.3,1.1,4,WSW,79.1,51,,,4.6,1025.2,1028.1,1022.7,,9.1,,.6
4012,2019-10-15,12.6,7.5,18.4,1.2,3,ENE,76.5,49,,,4.4,1028.6,1030.2,1026.9,,8.1,,.6
4013,2019-10-16,11.1,5.5,18.6,0.7,3,SW,82.2,45,,,6.6,1027,1029.6,1024.4,,7.9,,.6
4014,2019-10-17,12.5,7,20.5,0.9,4,E,80.9,49,,,7.5,1025.1,1026.3,1023.2,,8.6,,.4
4015,2019-10-18,13.8,7.5,20.8,1.2,4,E,80.2,54,,,7.1,1022.6,1026,1019.8,,10.1,,.1
4016,2019-10-19,14.7,9.8,21.9,0.9,3,NW,77.5,44,,,1.8,1020.9,1022.7,1019.1,,10.1,,.8
4017,2019-10-20,13,7.9,21.3,0.6,2,N,82.3,34,,,2.9,1022.4,1024.6,1019.9,,9.6,,.6
4018,2019-10-21,13.5,7.3,22.8,0.6,2,WNW,81.6,40,,,5.4,1019.3,1021.9,1016.1,,9.8,,.6
4019,2019-10-22,14.2,7.5,22.8,0.5,2,WNW,77.8,38,,,4.4,1018.4,1020.4,1016,,9.3,,.7
4020,2019-10-23,14.4,9.8,19,0.7,2,ESE,79.4,58,,,9.1,1019.6,1020.9,1018.3,,10.7,,0
4021,2019-10-24,17.3,12.6,22.5,1.5,4,E,60.4,38,,,8.1,1019.2,1021,1016.8,,9.1,,.4
4022,2019-10-25,15.6,9,21.6,1.1,3,ENE,72.7,43,,,6.3,1017.6,1019.9,1015.6,,10.4,,.7
4023,2019-10-26,10.9,4.9,15.3,2.1,4,W,68.2,46,,,5.6,1018.8,1020.4,1017.1,,4.5,,.6
4024,2019-10-27,7.6,2,15.3,1,3,NNW,77.7,40,,,3.6,1020.4,1022.4,1018.5,,3.4,,.6
4025,2019-10-28,8.9,2,17.6,0.9,3,W,76.8,41,,,4.8,1017.2,1020.8,1014.4,,5,,.6
4026,2019-10-29,11.6,5.9,16.7,1.3,4,WSW,75.7,49,,,1.8,1016.3,1020.1,1014,,6.8,,.3
4027,2019-10-30,8,1.1,16.2,0.9,3,W,78.7,39,,,1.4,1022.4,1024.2,1019.9,,3.5,,.7
4028,2019-10-31,10.1,2.9,19.1,0.6,3,WSW,83.8,53,,,6.9,1021.9,1024.1,1019.5,,7.4,,.5
4029,2019-11-01,13,7.5,20.2,0.6,2,SW,80,40,,,4.6,1022.1,1023.2,1020.4,,8.7,,.5
4030,2019-11-02,11.6,4.4,18.9,0.5,2,NNE,83.1,56,,,6.6,1020.8,1023.8,1018.9,,8.8,,.4
4031,2019-11-03,13.1,9,19.7,1.8,7,ENE,78.9,49,,,7.6,1020.2,1022.8,1017.8,,8.9,,.3
4032,2019-11-04,10.8,5.3,18.5,0.8,3,E,77.4,42,,,2.1,1022.4,1024.6,1020.3,,6.5,,.6
4033,2019-11-05,8.7,2.5,16.7,0.8,3,W,83,51,,,3.4,1020.2,1022.3,1017.8,,5.5,,.6
4034,2019-11-06,8.2,2.2,16.5,0.7,2,W,80.3,44,,,7.4,1017.7,1020.5,1015,,4.6,,.5
4035,2019-11-07,8.3,1.1,16.1,1.1,3,WSW,69.7,31,,,3.1,1018,1021.1,1015.8,,1.9,,.7
4036,2019-11-08,4,-2.5,13.1,1,3,WSW,67.5,28,,,0,1022.2,1023.9,1019.8,,-2.6,,.8
4037,2019-11-09,4.8,-2.3,15.3,0.8,3,SW,67.3,27,,,0.1,1022.4,1025.1,1019.8,,-2,,.8
4038,2019-11-10,7.2,-.2,15.8,1.4,4,E,72.9,31,,,,1013.1,1021.4,1005.9,,2.2,,.3
4039,2019-11-11,9.7,4.9,15.3,1.2,5,W,85.7,60,,,6,1011.7,1018.2,1006.3,,7.1,,.1
4040,2019-11-12,6.3,2.2,13.6,0.6,2,WSW,89.1,50,,,6.1,1022,1023.6,1018.2,,4.2,,.3
4041,2019-11-13,6,1.1,10.7,1.1,4,W,89.6,62,,,8.1,1018.6,1023.8,1012.4,,4.2,,0
4042,2019-11-14,1.4,-3.6,6,2.4,4,W,41.5,24,,,1,1024.9,1028.1,1021.2,,-11.3,,.8
4043,2019-11-15,3.6,-4.1,9.1,0.7,2,E,84,62,,,8.1,1019.9,1024.7,1017.3,,1.8,,.2
4044,2019-11-16,8.2,3.2,13.6,0.5,1,E,92.5,66,,,3.1,1021,1023.7,1018.6,,6.8,,.3
4045,2019-11-17,8.5,4.4,15.8,1.6,9,E,95.2,79,,,9.8,1018.8,1023.9,1010.7,,8,,
4046,2019-11-18,6.9,-.1,13.3,3.2,6,W,67.2,42,,,8,1019.3,1023.5,1010.5,,.1,,.4
4047,2019-11-19,1.5,-2.8,5.6,2.4,6,W,58.9,39,,,1.5,1026.2,1030.3,1022.6,,-6.2,,.7
4048,2019-11-20,-0.8,-5.9,6.5,0.9,2,WNW,65.8,20,,,0.5,1032.3,1034.2,1030.2,,-7,,.8
4049,2019-11-21,0.9,-5.7,8.6,0.6,2,E,70.9,39,,,4.6,1033.3,1035.7,1030.5,,-4.2,,.5
4050,2019-11-22,6.5,-.4,16.8,0.8,2,ENE,71.5,35,,,1.9,1028.6,1032,1025.8,,1.2,,.8
4051,2019-11-23,7.6,.8,16.6,0.7,4,ENE,82.6,52,,,5.6,1025.1,1028.9,1022.1,,4.5,,.6
4052,2019-11-24,11.1,4,18.6,1.2,4,W,79.3,53,,,5.8,1020.3,1024.1,1015.7,,7.2,,.6
4053,2019-11-25,3.5,-.7,8.6,1.3,4,WSW,77.2,65,,,8,1029.7,1032.6,1024.1,,-.6,,0
4054,2019-11-26,4.6,-2.1,13.3,0.7,2,E,79.9,44,,,3.6,1029.8,1032.9,1026.9,,1,,.4
4055,2019-11-27,4.8,-.9,7.5,1.2,3,WSW,66.5,39,,,5.8,1028,1029.4,1026.5,,-1.6,,.4
4056,2019-11-28,2.9,-2.9,10.6,0.7,2,WSW,74.9,48,,,2.9,1029.9,1031.7,1027.7,,-1.2,,.7
4057,2019-11-29,0.7,-4,7.8,0.8,3,WSW,74.5,34,,,1.4,1032.1,1033.6,1030.5,,-4.2,,.7
4058,2019-11-30,2.8,-4,12.1,0.8,4,W,67.9,29,,,5.9,1029.3,1033.2,1026.5,,-3.5,,.6
4059,2019-12-01,4.8,1.7,7,0.2,1,NW,83,55,,,,1022.4,1026.9,1018.7,,2.2,,
4060,2019-12-02,1.8,-1.5,5.2,3.1,6,W,58.7,29,,,2.3,1022.5,1026.3,1018.3,,-6.7,,.7
4061,2019-12-03,-0.9,-6.5,3.9,0.8,4,W,78.5,43,,,4.8,1026.5,1027.6,1024.8,,-4,,.3
4062,2019-12-04,2.8,-1.1,7.7,1.1,4,W,75.1,39,,,3.9,1029.5,1032.1,1026.1,,-2.1,,.6
4063,2019-12-05,-2.2,-6.5,2.4,2.4,6,W,48.2,18,,,0.4,1035.8,1039.2,1031.9,,-12.4,,.7
4064,2019-12-06,-7.1,-11.7,-.7,0.9,2,N,58.5,28,,,0,1036.8,1040,1034.1,,-14.3,,.7
4065,2019-12-07,-4.3,-9.9,.2,0.4,1,E,74.2,58,,,3.6,1031.4,1034.2,1029.3,,-7.8,,0
4066,2019-12-08,-3,-7,4.5,0.5,1,E,81.3,48,,,3.6,1029.9,1032.3,1028,,-6.1,,.5
4067,2019-12-09,-1.4,-7.6,6.2,0.4,2,E,81.2,56,,,3.8,1025.3,1029.3,1022.7,,-4.2,,.4
4068,2019-12-10,3.1,-2.3,11.6,0.4,2,E,86.5,64,,,7.1,1020.7,1023.4,1018.9,,1.1,,.2
4069,2019-12-11,3.5,-.4,8.6,1.8,5,W,79.3,51,,,5.5,1018.4,1023.4,1015.3,,-.4,,.1
4070,2019-12-12,-1,-5.5,4,1.5,4,WSW,55.7,28,,,0.9,1029.2,1032,1023.4,,-9.2,,.7
4071,2019-12-13,-2.1,-8,5.3,0.6,2,ENE,66.2,25,,,2.3,1028.6,1032.1,1023.8,,-7.9,,.7
4072,2019-12-14,1.9,-1.7,6.6,1,3,WSW,70.2,44,,,4.9,1028.3,1031.9,1023.1,,-3.2,,.7
4073,2019-12-15,1.9,-5.1,11.8,0.5,2,WSW,76.3,41,,,3.1,1030.2,1033.1,1027.9,,-2.2,,.7
4074,2019-12-16,4.4,-1.3,13.7,0.5,2,E,78.9,49,,,3,1024.1,1028.3,1019.1,,.7,,.7
4075,2019-12-17,5.5,1.5,8.3,0.7,2,WNW,93.3,86,,,9,1016.8,1019.6,1013.7,,4.6,,
4076,2019-12-18,2.4,-1.5,6.1,1.2,3,WSW,80.2,63,,,8.1,1024,1025.7,1019.6,,-.9,,.1
4077,2019-12-19,-1,-4.5,4.3,1.2,5,WSW,69,35,,,3.9,1026.3,1028.8,1024.4,,-6.6,,.6
4078,2019-12-20,-1.3,-5.4,3.7,1.1,4,WSW,65.8,38,,,3.8,1030,1032.3,1028.1,,-7,,.6
4079,2019-12-21,-2.8,-8.2,3.5,0.6,2,E,77,50,,,,1028.8,1031.7,1026.1,,-6.4,,.3
4080,2019-12-22,1,-2.8,7.4,0.4,2,ENE,79.2,56,,,5.4,1021.9,1026.7,1019,,-2.2,,.4
4081,2019-12-23,2.5,-.9,5.3,0.9,3,WSW,84.8,69,,,6.4,1022.7,1027.1,1018.4,,0,,
4082,2019-12-24,-1.5,-4.7,4.6,0.6,2,E,91,66,,,4.6,1028.3,1030.4,1026.4,,-2.8,,.3
4083,2019-12-25,-1,-4.6,6.3,0.6,2,NW,80.4,40,,,8,1024.8,1028.3,1021.8,,-4.4,,.3
4084,2019-12-26,0.1,-1.2,1.3,0.8,3,WSW,85.9,75,,,8.8,1018.2,1021.9,1015.7,,-2.1,,
4085,2019-12-27,-3,-8.5,2.4,1.3,3,WSW,67.1,36,,,,1025.7,1029.2,1019.6,,-9,,.7
4086,2019-12-28,-3.1,-8.7,5.5,0.6,2,WSW,74.3,43,,,,1030.2,1031.7,1028.3,,-7.2,,.7
4087,2019-12-29,0.3,-5.5,4.5,0.7,4,ESE,83.6,59,,,9.8,1027.4,1031.2,1023.5,,-2.1,,
4088,2019-12-30,3.3,-2.3,6,1.4,6,W,89.6,60,,,6.5,1023.7,1027.8,1021.7,,1.3,,
4089,2019-12-31,-6.4,-9.7,-2.3,2.8,6,W,52.6,34,,,,1034.7,1036.7,1027.8,,-15.1,,.7
4090,2020-01-01,-4.1,-9.7,-1.7,0.2,1,E,66.8,51,,,7,1033.4,1035.6,1032.4,,-9.1,,
4091,2020-01-02,-0.1,-2.1,2.7,0.4,2,WSW,80.9,63,,,,1030.4,1032.5,1029,,-2.9,,
4092,2020-01-03,0,-4.2,5.5,1.2,4,WSW,70.5,37,,,,1027.6,1029.5,1025.6,,-5.4,,.7
4093,2020-01-04,-1.8,-7.1,6.5,0.9,3,W,76.9,44,,,0.9,1026.9,1029.3,1024.4,,-5.5,,.5
4094,2020-01-05,-1.8,-7.5,5.5,0.6,2,E,72.7,38,,,4.4,1031.6,1033.8,1028.8,,-6.3,,.7
4095,2020-01-06,1.8,-3.8,5.3,1.9,5,E,81.6,68,,,10,1027.3,1031.7,1022,,-.6,,
4096,2020-01-07,8,5,13.8,2.1,4,ESE,95.9,87,,,,1010.7,1022,998.8,,7.4,,
4097,2020-01-08,4.4,1.3,12.3,3,8,WSW,88.8,79,,,8.5,1014.8,1023.2,999,,2,,
4098,2020-01-09,-0.1,-4,3.3,2.2,4,WSW,71.5,53,,,3.4,1024.4,1026.5,1022.6,,-4.8,,.5
4099,2020-01-10,-1.9,-5.5,4.1,0.5,2,W,83.1,45,,,5.3,1024.5,1027.1,1022.3,,-4.8,,.5
4100,2020-01-11,-1.5,-6.4,4.7,0.7,2,N,80.2,49,,,4.8,1020.8,1023.8,1018.5,,-4.8,,.6
4101,2020-01-12,-0.2,-2.3,2.7,1.6,4,WSW,70.1,49,,,4.1,1018.9,1020.8,1017,,-5.1,,.4
4102,2020-01-13,-1.5,-6.4,2,2,5,W,62.9,38,,,3.8,1023.6,1027,1020.4,,-8.2,,.5
4103,2020-01-14,-3.3,-8,2.9,0.8,2,NNW,65.2,33,,,2.9,1026.6,1028.6,1024.4,,-9.3,,.7
4104,2020-01-15,-3.5,-7.9,2.7,1.2,4,W,64.8,31,,,1.1,1029.1,1030.6,1027.3,,-10.2,,.7
4105,2020-01-16,-3.4,-8.4,3.2,0.6,2,WSW,67,31,,,6.1,1027.8,1030.3,1025.4,,-9.1,,.7
4106,2020-01-17,-2.7,-7.6,4.6,0.5,2,E,68.1,33,,,5.1,1024.1,1026.5,1021.5,,-8,,.6
4107,2020-01-18,-1.4,-5.7,6,0.7,3,WSW,64.1,30,,,4.1,1022.3,1023.8,1020.2,,-7.9,,.8
4108,2020-01-19,-0.4,-5,5.9,0.6,6,W,74.3,52,,,6.8,1020,1022.4,1017.1,,-4.2,,.1
4109,2020-01-20,1.1,-2.9,5.8,2,6,W,65.1,29,,,3.9,1023.3,1028.1,1021.1,,-5.9,,.6
4110,2020-01-21,-2.2,-8.4,5,0.8,3,W,53.7,25,,,1.8,1030.7,1033.5,1028,,-10.9,,.8
4111,2020-01-22,0.6,-3,3.9,0.3,2,W,63.4,48,,,9.5,1026.4,1030.2,1023.2,,-5.5,,
4112,2020-01-23,3.6,-1.4,11.7,0.8,2,WSW,63.9,32,,,6.8,1024.2,1027.3,1021.7,,-3,,.7
4113,2020-01-24,1.4,-4.2,10.2,0.6,2,E,75.3,40,,,4.3,1030.6,1032.5,1027.2,,-2.8,,.7
4114,2020-01-25,2.4,-2.8,9.6,0.6,2,ENE,80.6,58,,,8.3,1030,1032,1027.5,,-.8,,.3
4115,2020-01-26,4.3,-2.3,11.3,1.9,5,ENE,70.5,41,,,7.9,1027.5,1030,1025.2,,-1.4,,.6
4116,2020-01-27,5.4,2.7,7.7,2.8,6,ENE,67.1,47,,,10,1020.5,1025.9,1017.6,,-.5,,
4117,2020-01-28,4.9,1.2,9.1,0.5,4,ENE,79.2,55,,,7.8,1018.2,1019.1,1017,,1.1,,0
4118,2020-01-29,3.9,-2.4,10.3,1.4,5,NNE,69.4,42,,,6.1,1016.1,1019.3,1013.6,,-1.6,,.5
4119,2020-01-30,4.2,-1.3,9.5,1.4,4,E,65.1,39,,,8,1015.2,1017.5,1013.2,,-2.1,,.6
4120,2020-01-31,3.1,0,6.9,1.2,3,WNW,73.6,57,,,6.9,1020.3,1023.5,1017.3,,-1.3,,.3
4121,2020-02-01,1.4,-1.9,6.5,0.8,4,W,77.2,55,,,7.3,1025.1,1026.9,1023.3,,-2.3,,.3
4122,2020-02-02,0.8,-2.8,6,0.8,3,W,74.8,43,,,5.3,1026,1028.1,1024.2,,-3.5,,.6
4123,2020-02-03,0.4,-5.3,4.5,2.1,5,WSW,55.5,29,,,2.4,1027.2,1030,1024.8,,-8.3,,.8
4124,2020-02-04,-1.8,-8.9,4.9,1.2,4,WSW,65.5,31,,,3.1,1027.2,1030.7,1023.9,,-8.1,,.8
4125,2020-02-05,-5.8,-9.9,-.5,2.4,5,WNW,47.3,28,,,0.6,1031.5,1034.9,1026.1,,-15.8,,.8
4126,2020-02-06,-6.7,-13,.8,0.7,2,W,57.2,32,,,1,1034.5,1037.1,1032.2,,-14.1,,.8
4127,2020-02-07,-3.3,-9.9,2.5,0.9,3,W,59.2,29,,,4,1030.2,1033.3,1027.2,,-10.5,,.7
4128,2020-02-08,0.1,-4.9,4.6,1.8,4,WNW,58.3,31,,,2.8,1027.5,1029.4,1024.9,,-7.8,,.6
4129,2020-02-09,-2.2,-8.9,4.3,1.1,4,W,61.5,30,,,0.8,1026.3,1029.8,1023.5,,-9.2,,.8
4130,2020-02-10,2.4,-2,10.1,0.9,3,W,60.8,28,,,1.9,1024.8,1028.9,1022.5,,-5.3,,.7
4131,2020-02-11,3.6,-5,14.4,0.7,2,NW,57.4,23,,,2.8,1028,1030.9,1025.5,,-5.1,,.7
4132,2020-02-12,5.4,3.5,7.8,0.5,2,WSW,86.7,58,,,8.5,1017.7,1025.6,1013.3,,3.9,,
4133,2020-02-13,8,2.5,13.4,1.1,3,SW,83.6,53,,,4.4,1019.3,1021.9,1015,,4.8,,.5
4134,2020-02-14,4.9,2,12.3,0.5,2,W,87.7,58,,,5.1,1021.7,1024.1,1019.3,,2.9,,.4
4135,2020-02-15,8.3,.1,15.6,1.5,5,E,74.8,46,,,6.1,1018.2,1024,1012.2,,3.7,,.4
4136,2020-02-16,0.5,-4,8.1,3.3,6,WSW,86.3,73,,,7.9,1013.8,1016.8,1010.7,,-2,,.1
4137,2020-02-17,-4.6,-6.9,-1.9,3.5,6,WSW,68.1,51,,,8.1,1018.5,1023.9,1016.2,,-9.9,,.3
4138,2020-02-18,-4.2,-10,1.7,1.5,4,W,58.9,36,,,1.1,1028.2,1030.7,1024,,-11.2,,.8
4139,2020-02-19,-0.9,-7.6,6.8,0.8,2,WSW,68.5,40,,,5,1031.2,1032.7,1029.4,,-6.1,,.8
4140,2020-02-20,2.5,-3.6,11,0.7,2,ENE,72.1,39,,,1,1034.2,1035.9,1031.7,,-2.4,,.8
4141,2020-02-21,4.8,-2.6,12.6,0.6,2,E,71.4,35,,,7.6,1030.6,1036.2,1023.6,,-.4,,.3
4142,2020-02-22,5,1,9.1,3.7,9,W,65.1,31,,,4.4,1025.2,1029.9,1021.4,,-2.2,,.4
4143,2020-02-23,1.4,-4.9,8,1.6,4,W,55.1,30,,,0,1029.8,1032.5,1027.1,,-7.5,,.8
4144,2020-02-24,4.2,-4.4,13.3,0.7,2,N,57,20,,,3.9,1025.4,1029.1,1022.2,,-4.8,,.8
4145,2020-02-25,6.1,3.7,7.9,2.1,6,E,81.2,55,,,9.6,1018.5,1022.7,1014.6,,3.1,,
4146,2020-02-26,6.5,.2,11.9,1,3,N,74.7,56,,,5.1,1023.3,1026,1020.1,,1.8,,.2
4147,2020-02-27,5.6,.9,10.1,2,4,E,61.1,40,,,5,1028.3,1030.3,1025.9,,-1.6,,.5
4148,2020-02-28,2.8,-.7,4.8,0.3,3,E,88.3,72,,,7,1023.9,1028.2,1020.5,,1.3,,
4149,2020-02-29,6.2,1.8,12.2,0.7,2,N,81.4,49,,,2.1,1018.7,1020.6,1016.3,,2.8,,.5
4150,2020-03-01,5.7,-.5,12.2,1.3,5,W,80,56,,,7.8,1018.8,1020.9,1015.9,,2.2,,0
4151,2020-03-02,4.3,1.1,8.6,1.9,4,W,61,35,,,3.4,1023.5,1027,1019.8,,-3.2,,.6
4152,2020-03-03,5.8,-2.2,13.3,1.5,4,SW,66.1,40,,,6.1,1024.2,1027.6,1020.9,,-.6,,.6
4153,2020-03-04,3,-.4,7.5,3.5,7,W,59.1,33,,,7.1,1022.4,1024.6,1020.4,,-5.2,,.5
4154,2020-03-05,1.1,-3,7.4,1.7,4,W,55,28,,,1.9,1025.6,1028,1023.5,,-7.6,,.8
4155,2020-03-06,1.7,-6.2,10.6,0.7,2,SW,56.3,19,,,2.8,1023.1,1026.5,1019.5,,-7.4,,.8
4156,2020-03-07,4.4,-2.1,11.4,1,4,W,63.1,32,,,6.9,1019,1021.3,1016.1,,-2.2,,.1
4157,2020-03-08,6.6,-2.3,17.5,0.8,3,W,62.7,21,,,0.1,1019.1,1022.8,1016.1,,-1.9,,.8
4158,2020-03-09,8.7,-.9,16.8,0.8,3,SSE,60,32,,,6.5,1014.3,1019.5,1010.2,,.4,,.5
4159,2020-03-10,6.9,3.2,8.8,1.9,5,W,88.6,70,,,7.3,1007.4,1011.6,1004.4,,4.7,,
4160,2020-03-11,3.4,-1.2,8.4,2.7,6,WSW,53.9,28,,,0,1018.5,1023.7,1011.6,,-5.8,,.8
4161,2020-03-12,4.9,-4.1,15,1.4,5,W,53.6,21,,,0,1022.4,1025.3,1018.2,,-5.2,,.8
4162,2020-03-13,6.2,-1.4,11.9,1.8,5,W,47.9,20,,,5.3,1021.2,1023.5,1018.4,,-4.9,,.6
4163,2020-03-14,3.6,-4.5,10.3,2.1,5,W,46.7,25,,,2.9,1016,1021.1,1012.3,,-6.8,,.8
4164,2020-03-15,4.6,1,10,3,8,W,52.5,22,,,5.3,1011.8,1017.4,1007.5,,-5.1,,.4
4165,2020-03-16,2.9,-4.1,10.6,1.4,4,W,54,22,,,0,1022.1,1025.2,1017.4,,-6.6,,.8
4166,2020-03-17,4.4,-2,10.7,0.9,3,WSW,73.2,56,,,4.9,1016.9,1021.7,1013.2,,.2,,.1
4167,2020-03-18,7.5,-2,17.8,1.1,4,W,58.3,19,,,0.1,1014.2,1018.6,1010.4,,-2.4,,.8
4168,2020-03-19,8.5,3.2,15.8,4.5,8,W,52.4,32,,,3.9,1007.1,1012.8,1001.7,,-1.1,,.4
4169,2020-03-20,8,-.3,16.3,2,5,W,45.8,18,,,0.1,1014.5,1016.4,1011.7,,-4.6,,.9
4170,2020-03-21,12,.6,22,1.3,5,WSW,54,34,,,6,1011.9,1015.6,1007.5,,3,,.5
4171,2020-03-22,,4.8,19,,5,WSW,,20,,,2.4,1013.6,1017.8,1010.5,,1.2,,.7
4172,2020-03-23,9.1,.3,17.6,1.8,5,WSW,45.3,24,,,0.1,1017.6,1019.8,1014.1,,-2.8,,.9
4173,2020-03-24,9.1,.4,18,1.1,3,N,49.9,14,,,0,1020.6,1022.9,1018.2,,-2.5,,.9
4174,2020-03-25,11.4,1.4,21.2,0.9,3,W,49.2,24,,,2.6,1020.3,1023.3,1016.9,,-.2,,.8
4175,2020-03-26,13.8,4.5,22.1,1.4,4,SW,60,23,,,7.5,1015.8,1020.1,1011.7,,5.6,,.4
4176,2020-03-27,11.8,5.9,14.8,1.6,5,WSW,82.3,55,,,6.6,1013.3,1020.6,1009.3,,8,,.1
4177,2020-03-28,6.6,1,12.4,1.2,3,W,51,19,,,7,1021.1,1023.5,1018.1,,-4.8,,.6
4178,2020-03-29,7.4,-1.7,15.4,1.3,4,SSE,56,32,,,4.4,1021.8,1025.2,1018.5,,-1.3,,.7
4179,2020-03-30,10.2,3,18.2,1.1,3,WSW,54.3,26,,,2.5,1020.5,1022.7,1017.2,,.3,,.8
4180,2020-03-31,10.6,1.6,19.8,1,3,W,49.3,18,,,4.8,1017.2,1021.6,1013.4,,-.6,,.8
4181,2020-04-01,10.9,5,19.1,1.8,6,W,47,22,,,5.5,1014.5,1019.9,1010.2,,-1.3,,.5
4182,2020-04-02,8.2,-.3,17.1,1.5,4,WNW,51.1,20,,,0,1022.2,1024.4,1019.8,,-3.7,,.8
4183,2020-04-03,8.5,-.6,17.9,1.6,5,W,41.5,19,,,0,1021.4,1024.8,1017.7,,-4.8,,.9
4184,2020-04-04,7.6,1.2,15.6,2,5,WSW,46.4,19,,,2.3,1019,1022.2,1016,,-5.1,,.7
4185,2020-04-05,5.7,-3.1,14.6,1.6,4,W,35.5,13,,,0,1022.4,1024.2,1019.5,,-9.6,,.9
4186,2020-04-06,8,-2.3,17.4,1.5,4,W,44.1,17,,,3.1,1020.9,1024.3,1016.4,,-5.8,,.9
4187,2020-04-07,10.5,1,19.2,1.9,5,W,47.5,32,,,2,1015.8,1019.8,1012.4,,-.3,,.9
4188,2020-04-08,8.6,1.5,15.5,2.3,6,WSW,39.5,9,,,0,1018.1,1021.8,1015.7,,-7.4,,.9
4189,2020-04-09,7.9,-.4,16.3,1.6,4,WSW,50.7,23,,,1.9,1022.3,1025.7,1019.6,,-2.4,,.9
4190,2020-04-10,10.2,2.9,16,1.2,4,E,51.5,30,,,6,1024.6,1027.2,1021.8,,-.1,,.5
4191,2020-04-11,9.5,2.4,15.2,1.4,4,SW,53.2,23,,,5.9,1019.8,1024.5,1016,,-.9,,.6
4192,2020-04-12,8.3,.3,15.8,2.5,6,E,61.4,35,,,4.6,1014.4,1017.1,1011.9,,.7,,.7
4193,2020-04-13,9.4,1.2,18.5,1.8,5,N,41.6,14,,,3.9,1014,1017.1,1011.2,,-5,,.7
4194,2020-04-14,11.2,.6,21.7,1.7,4,W,38.7,10,,,1.8,1016.8,1019.4,1013.8,,-5.2,,.8
4195,2020-04-15,11.8,1.8,21.3,0.9,3,W,41.8,20,,,6.5,1014.9,1017.6,1011.7,,-1.8,,.7
4196,2020-04-16,14.8,5.5,22.7,2.4,6,SW,44.5,21,,,2.3,1017.2,1019.4,1014.4,,2,,.7
4197,2020-04-17,12.2,9.1,16.5,2,5,E,71.1,48,,,7.3,1013.6,1018.5,1010.1,,7,,.2
4198,2020-04-18,12.4,8.3,19.1,1.4,4,WNW,71,40,,,4.9,1016,1019.5,1011.3,,6.5,,.4
4199,2020-04-19,10.8,7.5,15,1.6,5,E,78,52,,,8.4,1014.9,1019.6,1009.6,,6.5,,0
4200,2020-04-20,10,7.1,14.6,1.8,5,W,79.6,61,,,7.9,1011.2,1014.1,1009.2,,6.1,,
4201,2020-04-21,7.5,2.7,12.2,4.1,8,W,52.4,21,,,6.4,1014.6,1017.9,1012.7,,-3.1,,.5
4202,2020-04-22,6.2,2.7,9.8,4,7,W,47.3,27,,,6.3,1016.4,1018,1015.1,,-4.4,,.6
4203,2020-04-23,7.4,.1,14,3.3,7,W,46.6,24,,,3.1,1016.2,1018.2,1013.7,,-4.1,,.6
4204,2020-04-24,9.8,.4,16.6,3,8,WSW,45.2,19,,,1.5,1014.5,1017.1,1011.6,,-2.8,,.8
4205,2020-04-25,14.9,7.5,22.3,3.3,9,W,38.1,24,,,,1010,1014.3,1006.1,,.4,,.7
4206,2020-04-26,11.3,4,18.1,1.7,4,W,49.9,19,,,2.8,1017.3,1020.8,1014.3,,-.5,,.6
4207,2020-04-27,10.5,2.3,17.6,1.6,6,N,50.4,23,,,4.1,1020,1021.6,1017.7,,-.1,,.7
4208,2020-04-28,12.2,2.1,21.6,1.8,5,WSW,47.9,17,,,0.8,1020.1,1023.3,1016.6,,-.3,,.8
4209,2020-04-29,14.4,5.4,23.6,1.2,3,WNW,54.2,25,,,0.3,1019.5,1022.4,1016.6,,3.7,,.8
4210,2020-04-30,15.9,4.6,25.6,1.4,5,W,57.4,31,,,0.9,1016.1,1020.4,1011.5,,7,,.8
4211,2020-05-01,21.4,14.6,29.6,1.6,5,WSW,66,39,,,3.8,1012.9,1015.1,1009.6,,13.9,,.6
